2023-08-17 15:10:17.556205 - {street: 1, cars: 10, velocity: 22.823435274402996, time: 2023-08-17 15:10:17.556142}
2023-08-23 16:32:04.711296 - {street: 2, cars: 72, mean velocity: 49.84, time: 2023-08-23 16:32:04}
2023-08-23 16:32:06.715249 - {street: 2, cars: 8, mean velocity: 13.7, time: 2023-08-23 16:32:06}
2023-08-23 16:32:08.719221 - {street: 2, cars: 40, mean velocity: 60.16, time: 2023-08-23 16:32:08}
2023-08-23 16:32:10.561577 - {street: 1, cars: 30, mean velocity: 31.98, time: 2023-08-23 16:32:10}
2023-08-23 16:32:10.723157 - {street: 2, cars: 46, mean velocity: 28.49, time: 2023-08-23 16:32:10}
2023-08-23 16:32:12.563160 - {street: 1, cars: 84, mean velocity: 7.24, time: 2023-08-23 16:32:12}
2023-08-23 16:32:12.726924 - {street: 2, cars: 82, mean velocity: 43.85, time: 2023-08-23 16:32:12}
2023-08-23 16:32:14.566848 - {street: 1, cars: 51, mean velocity: 30.12, time: 2023-08-23 16:32:14}
2023-08-23 16:32:14.729225 - {street: 2, cars: 58, mean velocity: 69.74, time: 2023-08-23 16:32:14}
2023-08-23 16:32:16.569241 - {street: 1, cars: 59, mean velocity: 46.92, time: 2023-08-23 16:32:16}
2023-08-23 16:32:16.731161 - {street: 2, cars: 6, mean velocity: 60.91, time: 2023-08-23 16:32:16}
2023-08-23 16:32:18.573171 - {street: 1, cars: 57, mean velocity: 64.43, time: 2023-08-23 16:32:18}
2023-08-23 16:32:18.734843 - {street: 2, cars: 14, mean velocity: 66.76, time: 2023-08-23 16:32:18}
2023-08-23 16:32:20.576924 - {street: 1, cars: 75, mean velocity: 18.61, time: 2023-08-23 16:32:20}
2023-08-23 16:32:20.738846 - {street: 2, cars: 10, mean velocity: 61.66, time: 2023-08-23 16:32:20}
2023-08-23 16:32:22.579360 - {street: 1, cars: 95, mean velocity: 26.58, time: 2023-08-23 16:32:22}
2023-08-23 16:32:22.740844 - {street: 2, cars: 61, mean velocity: 51.23, time: 2023-08-23 16:32:22}
2023-08-23 16:32:24.583006 - {street: 1, cars: 56, mean velocity: 54.25, time: 2023-08-23 16:32:24}
2023-08-23 16:32:24.743272 - {street: 2, cars: 41, mean velocity: 41.05, time: 2023-08-23 16:32:24}
2023-08-23 16:32:26.586887 - {street: 1, cars: 1, mean velocity: 36.92, time: 2023-08-23 16:32:26}
2023-08-23 16:32:26.746986 - {street: 2, cars: 27, mean velocity: 45.68, time: 2023-08-23 16:32:26}
2023-08-23 16:32:28.590097 - {street: 1, cars: 6, mean velocity: 58.26, time: 2023-08-23 16:32:28}
2023-08-23 16:32:28.750727 - {street: 2, cars: 83, mean velocity: 64.88, time: 2023-08-23 16:32:28}
2023-08-23 16:32:30.594024 - {street: 1, cars: 74, mean velocity: 58.73, time: 2023-08-23 16:32:30}
2023-08-23 16:32:30.754518 - {street: 2, cars: 74, mean velocity: 38.99, time: 2023-08-23 16:32:30}
2023-08-23 16:32:32.597904 - {street: 1, cars: 92, mean velocity: 47.09, time: 2023-08-23 16:32:32}
2023-08-23 16:32:32.758302 - {street: 2, cars: 50, mean velocity: 59.52, time: 2023-08-23 16:32:32}
2023-08-23 16:32:34.601778 - {street: 1, cars: 0, mean velocity: 14.44, time: 2023-08-23 16:32:34}
2023-08-23 16:32:34.761671 - {street: 2, cars: 98, mean velocity: 28.53, time: 2023-08-23 16:32:34}
2023-08-23 16:35:12.333229 - {street: 2, cars: 75, mean velocity: 22.46, time: 2023-08-23 16:35:12}
2023-08-23 16:35:14.334780 - {street: 2, cars: 76, mean velocity: 61.54, time: 2023-08-23 16:35:14}
2023-08-23 16:35:15.127132 - {street: 1, cars: 36, mean velocity: 69.81, time: 2023-08-23 16:35:15}
2023-08-23 16:35:16.338506 - {street: 2, cars: 74, mean velocity: 30.23, time: 2023-08-23 16:35:16}
2023-08-23 16:35:17.129998 - {street: 1, cars: 43, mean velocity: 55.61, time: 2023-08-23 16:35:17}
2023-08-23 16:35:18.342316 - {street: 2, cars: 40, mean velocity: 13.68, time: 2023-08-23 16:35:18}
2023-08-23 16:35:19.133743 - {street: 1, cars: 43, mean velocity: 34.22, time: 2023-08-23 16:35:19}
2023-08-23 16:35:20.346291 - {street: 2, cars: 26, mean velocity: 54.32, time: 2023-08-23 16:35:20}
2023-08-23 16:35:21.137628 - {street: 1, cars: 1, mean velocity: 14.28, time: 2023-08-23 16:35:21}
2023-08-23 16:35:22.350146 - {street: 2, cars: 27, mean velocity: 56.93, time: 2023-08-23 16:35:22}
2023-08-23 16:35:23.141196 - {street: 1, cars: 13, mean velocity: 14.48, time: 2023-08-23 16:35:23}
2023-08-23 16:35:24.354081 - {street: 2, cars: 69, mean velocity: 35.97, time: 2023-08-23 16:35:24}
2023-08-23 16:35:25.143169 - {street: 1, cars: 34, mean velocity: 16.42, time: 2023-08-23 16:35:25}
2023-08-23 16:35:26.358034 - {street: 2, cars: 8, mean velocity: 13.11, time: 2023-08-23 16:35:26}
2023-08-23 16:35:27.146775 - {street: 1, cars: 24, mean velocity: 14.5, time: 2023-08-23 16:35:27}
2023-08-23 16:35:28.362061 - {street: 2, cars: 67, mean velocity: 41.72, time: 2023-08-23 16:35:28}
2023-08-23 16:35:29.150605 - {street: 1, cars: 65, mean velocity: 55.94, time: 2023-08-23 16:35:29}
2023-08-23 16:35:30.365888 - {street: 2, cars: 49, mean velocity: 28.51, time: 2023-08-23 16:35:30}
2023-08-23 16:35:31.154345 - {street: 1, cars: 47, mean velocity: 55.68, time: 2023-08-23 16:35:31}
2023-08-23 16:35:32.369931 - {street: 2, cars: 76, mean velocity: 21.56, time: 2023-08-23 16:35:32}
2023-08-23 16:35:33.158272 - {street: 1, cars: 66, mean velocity: 11.84, time: 2023-08-23 16:35:33}
2023-08-23 16:35:34.373848 - {street: 2, cars: 9, mean velocity: 46.69, time: 2023-08-23 16:35:34}
2023-08-23 16:35:35.162008 - {street: 1, cars: 8, mean velocity: 66.92, time: 2023-08-23 16:35:35}
2023-08-23 16:35:36.377850 - {street: 2, cars: 28, mean velocity: 28.36, time: 2023-08-23 16:35:36}
2023-08-23 16:35:37.165670 - {street: 1, cars: 95, mean velocity: 19.43, time: 2023-08-23 16:35:37}
2023-08-23 16:35:38.380499 - {street: 2, cars: 81, mean velocity: 60.08, time: 2023-08-23 16:35:38}
2023-08-23 16:35:39.169370 - {street: 1, cars: 34, mean velocity: 14.87, time: 2023-08-23 16:35:39}
2023-08-23 16:35:40.383195 - {street: 2, cars: 59, mean velocity: 44.74, time: 2023-08-23 16:35:40}
2023-08-23 16:35:41.171184 - {street: 1, cars: 28, mean velocity: 14.91, time: 2023-08-23 16:35:41}
2023-08-23 16:35:42.386932 - {street: 2, cars: 94, mean velocity: 69.24, time: 2023-08-23 16:35:42}
2023-08-23 16:35:43.174017 - {street: 1, cars: 47, mean velocity: 67.62, time: 2023-08-23 16:35:43}
2023-08-23 16:35:44.390892 - {street: 2, cars: 93, mean velocity: 55.8, time: 2023-08-23 16:35:44}
2023-08-23 16:35:45.177736 - {street: 1, cars: 74, mean velocity: 11.3, time: 2023-08-23 16:35:45}
2023-08-23 16:35:46.394753 - {street: 2, cars: 97, mean velocity: 41.42, time: 2023-08-23 16:35:46}
2023-08-23 16:35:47.179312 - {street: 1, cars: 89, mean velocity: 41.88, time: 2023-08-23 16:35:47}
2023-08-23 16:35:48.398521 - {street: 2, cars: 16, mean velocity: 23.6, time: 2023-08-23 16:35:48}
2023-08-23 16:35:49.183028 - {street: 1, cars: 91, mean velocity: 60.57, time: 2023-08-23 16:35:49}
2023-08-23 16:35:50.402250 - {street: 2, cars: 35, mean velocity: 31.5, time: 2023-08-23 16:35:50}
2023-08-23 16:35:51.186809 - {street: 1, cars: 92, mean velocity: 25.66, time: 2023-08-23 16:35:51}
2023-08-23 16:35:52.405979 - {street: 2, cars: 16, mean velocity: 11.58, time: 2023-08-23 16:35:52}
2023-08-23 16:35:53.190143 - {street: 1, cars: 99, mean velocity: 67.98, time: 2023-08-23 16:35:53}
2023-08-23 16:35:54.409900 - {street: 2, cars: 62, mean velocity: 61.28, time: 2023-08-23 16:35:54}
2023-08-23 16:35:55.193871 - {street: 1, cars: 57, mean velocity: 38.8, time: 2023-08-23 16:35:55}
2023-08-23 16:35:56.413792 - {street: 2, cars: 43, mean velocity: 11.62, time: 2023-08-23 16:35:56}
2023-08-23 16:35:57.197596 - {street: 1, cars: 41, mean velocity: 21.77, time: 2023-08-23 16:35:57}
2023-08-23 16:35:58.417485 - {street: 2, cars: 93, mean velocity: 53.45, time: 2023-08-23 16:35:58}
2023-08-23 16:35:59.201258 - {street: 1, cars: 83, mean velocity: 16.21, time: 2023-08-23 16:35:59}
2023-08-23 16:36:00.419468 - {street: 2, cars: 15, mean velocity: 60.46, time: 2023-08-23 16:36:00}
2023-08-23 16:36:01.203104 - {street: 1, cars: 63, mean velocity: 37.04, time: 2023-08-23 16:36:01}
2023-08-23 16:36:02.422466 - {street: 2, cars: 11, mean velocity: 34.54, time: 2023-08-23 16:36:02}
2023-08-23 16:36:03.205919 - {street: 1, cars: 55, mean velocity: 46.35, time: 2023-08-23 16:36:03}
2023-08-23 16:36:04.424438 - {street: 2, cars: 74, mean velocity: 39.79, time: 2023-08-23 16:36:04}
2023-08-23 16:36:05.207825 - {street: 1, cars: 87, mean velocity: 9.8, time: 2023-08-23 16:36:05}
2023-08-23 16:38:24.842800 - {street: 2, cars: 2, mean velocity: 27.15, time: 2023-08-23 16:38:24}
2023-08-23 16:38:26.845580 - {street: 2, cars: 34, mean velocity: 9.55, time: 2023-08-23 16:38:26}
2023-08-23 16:38:28.849350 - {street: 2, cars: 68, mean velocity: 60.44, time: 2023-08-23 16:38:28}
2023-08-23 16:38:30.851853 - {street: 2, cars: 12, mean velocity: 55.48, time: 2023-08-23 16:38:30}
2023-08-23 16:38:32.855220 - {street: 2, cars: 21, mean velocity: 15.37, time: 2023-08-23 16:38:32}
2023-08-23 16:38:34.859238 - {street: 2, cars: 92, mean velocity: 39.82, time: 2023-08-23 16:38:34}
2023-08-23 16:38:34.900431 - {street: 1, cars: 26, mean velocity: 8.46, time: 2023-08-23 16:38:34}
2023-08-23 16:38:36.862179 - {street: 2, cars: 63, mean velocity: 28.11, time: 2023-08-23 16:38:36}
2023-08-23 16:38:36.903167 - {street: 1, cars: 40, mean velocity: 59.81, time: 2023-08-23 16:38:36}
2023-08-23 16:38:38.866059 - {street: 2, cars: 52, mean velocity: 63.41, time: 2023-08-23 16:38:38}
2023-08-23 16:38:38.906865 - {street: 1, cars: 63, mean velocity: 9.24, time: 2023-08-23 16:38:38}
2023-08-23 16:38:40.870007 - {street: 2, cars: 84, mean velocity: 5.32, time: 2023-08-23 16:38:40}
2023-08-23 16:38:40.910563 - {street: 1, cars: 77, mean velocity: 6.98, time: 2023-08-23 16:38:40}
2023-08-23 16:38:42.873970 - {street: 2, cars: 48, mean velocity: 38.07, time: 2023-08-23 16:38:42}
2023-08-23 16:38:42.914297 - {street: 1, cars: 23, mean velocity: 13.4, time: 2023-08-23 16:38:42}
2023-08-23 16:38:44.918230 - {street: 1, cars: 27, mean velocity: 15.01, time: 2023-08-23 16:38:44}
2023-08-23 18:00:33.756423 - {street: 2, cars: 76, mean velocity: 19.78, time: 2023-08-23 18:00:33}
2023-08-23 18:00:35.729775 - {street: 1, cars: 55, mean velocity: 39.45, time: 2023-08-23 18:00:35}
2023-08-23 18:00:35.759169 - {street: 2, cars: 15, mean velocity: 61.47, time: 2023-08-23 18:00:35}
2023-08-23 18:00:37.732498 - {street: 1, cars: 62, mean velocity: 45.92, time: 2023-08-23 18:00:37}
2023-08-23 18:00:37.762455 - {street: 2, cars: 44, mean velocity: 57.68, time: 2023-08-23 18:00:37}
2023-08-23 18:00:39.734766 - {street: 1, cars: 35, mean velocity: 61.58, time: 2023-08-23 18:00:39}
2023-08-23 18:00:39.766342 - {street: 2, cars: 20, mean velocity: 39.83, time: 2023-08-23 18:00:39}
2023-08-23 18:00:41.738706 - {street: 1, cars: 64, mean velocity: 31.32, time: 2023-08-23 18:00:41}
2023-08-23 18:00:41.769267 - {street: 2, cars: 83, mean velocity: 16.47, time: 2023-08-23 18:00:41}
2023-08-23 18:00:43.742344 - {street: 1, cars: 44, mean velocity: 55.07, time: 2023-08-23 18:00:43}
2023-08-23 18:00:43.771198 - {street: 2, cars: 55, mean velocity: 38.64, time: 2023-08-23 18:00:43}
2023-08-23 18:00:45.746138 - {street: 1, cars: 38, mean velocity: 63.2, time: 2023-08-23 18:00:45}
2023-08-23 18:00:45.775146 - {street: 2, cars: 70, mean velocity: 40.23, time: 2023-08-23 18:00:45}
2023-08-23 18:00:47.750182 - {street: 1, cars: 60, mean velocity: 33.53, time: 2023-08-23 18:00:47}
2023-08-23 18:00:47.778891 - {street: 2, cars: 40, mean velocity: 18.26, time: 2023-08-23 18:00:47}
2023-08-23 18:00:49.754318 - {street: 1, cars: 50, mean velocity: 56.93, time: 2023-08-23 18:00:49}
2023-08-23 18:00:49.782720 - {street: 2, cars: 66, mean velocity: 31.22, time: 2023-08-23 18:00:49}
2023-08-23 18:00:51.758144 - {street: 1, cars: 40, mean velocity: 36.11, time: 2023-08-23 18:00:51}
2023-08-23 18:41:11.640025 - {street: 2, cars: 45, mean velocity: 31.57, time: 2023-08-23 18:41:11}
2023-08-23 18:41:13.642910 - {street: 2, cars: 50, mean velocity: 36.49, time: 2023-08-23 18:41:13}
2023-08-23 18:41:15.645717 - {street: 2, cars: 61, mean velocity: 25.83, time: 2023-08-23 18:41:15}
2023-08-23 18:41:17.649790 - {street: 2, cars: 21, mean velocity: 30.16, time: 2023-08-23 18:41:17}
2023-08-23 18:41:19.653767 - {street: 2, cars: 46, mean velocity: 46.43, time: 2023-08-23 18:41:19}
2023-08-23 18:41:21.657497 - {street: 2, cars: 38, mean velocity: 36.8, time: 2023-08-23 18:41:21}
2023-08-23 18:41:23.661291 - {street: 2, cars: 32, mean velocity: 60.78, time: 2023-08-23 18:41:23}
2023-08-23 18:41:25.663194 - {street: 2, cars: 49, mean velocity: 56.94, time: 2023-08-23 18:41:25}
2023-08-23 18:41:27.667159 - {street: 2, cars: 80, mean velocity: 22.01, time: 2023-08-23 18:41:27}
2023-08-23 18:41:29.670682 - {street: 2, cars: 40, mean velocity: 49.9, time: 2023-08-23 18:41:29}
2023-08-23 18:41:31.673382 - {street: 2, cars: 78, mean velocity: 33.25, time: 2023-08-23 18:41:31}
2023-08-23 18:41:33.675170 - {street: 2, cars: 32, mean velocity: 22.77, time: 2023-08-23 18:41:33}
2023-08-23 18:41:35.678032 - {street: 2, cars: 31, mean velocity: 40.92, time: 2023-08-23 18:41:35}
2023-08-23 18:41:37.679149 - {street: 2, cars: 47, mean velocity: 34.98, time: 2023-08-23 18:41:37}
2023-08-23 18:41:39.681928 - {street: 2, cars: 34, mean velocity: 41.44, time: 2023-08-23 18:41:39}
2023-08-23 18:42:38.967991 - {street: 2, cars: 65, mean velocity: 56.12, time: 2023-08-23 18:42:38}
2023-08-23 18:42:40.970891 - {street: 2, cars: 29, mean velocity: 45.49, time: 2023-08-23 18:42:40}
2023-08-23 18:42:42.974769 - {street: 2, cars: 27, mean velocity: 40.42, time: 2023-08-23 18:42:42}
2023-08-23 18:42:44.978560 - {street: 2, cars: 41, mean velocity: 31.75, time: 2023-08-23 18:42:44}
2023-08-23 20:46:05.922486 - {street: 2, cars: 85, mean velocity: 32.56, time: 2023-08-23 20:46:05}
2023-08-23 20:46:07.925307 - {street: 2, cars: 24, mean velocity: 37.87, time: 2023-08-23 20:46:07}
2023-08-23 20:46:08.485157 - {street: 1, cars: 42, mean velocity: 22.55, time: 2023-08-23 20:46:08}
2023-08-23 20:46:09.927127 - {street: 2, cars: 31, mean velocity: 58.04, time: 2023-08-23 20:46:09}
2023-08-23 20:46:10.487257 - {street: 1, cars: 61, mean velocity: 49.23, time: 2023-08-23 20:46:10}
2023-08-23 20:46:11.930147 - {street: 2, cars: 45, mean velocity: 53.56, time: 2023-08-23 20:46:11}
2023-08-23 20:46:12.491095 - {street: 1, cars: 28, mean velocity: 62.07, time: 2023-08-23 20:46:12}
2023-08-23 20:46:13.933889 - {street: 2, cars: 36, mean velocity: 26.21, time: 2023-08-23 20:46:13}
2023-08-23 20:46:14.494690 - {street: 1, cars: 61, mean velocity: 34.34, time: 2023-08-23 20:46:14}
2023-08-23 20:46:15.937942 - {street: 2, cars: 46, mean velocity: 79.45, time: 2023-08-23 20:46:15}
2023-08-23 20:46:16.497772 - {street: 1, cars: 13, mean velocity: 67.19, time: 2023-08-23 20:46:16}
2023-08-23 20:46:17.941309 - {street: 2, cars: 53, mean velocity: 50.57, time: 2023-08-23 20:46:17}
2023-08-23 20:46:18.501380 - {street: 1, cars: 14, mean velocity: 56.1, time: 2023-08-23 20:46:18}
2023-08-23 20:46:19.944562 - {street: 2, cars: 60, mean velocity: 47.62, time: 2023-08-23 20:46:19}
2023-08-23 20:46:20.503213 - {street: 1, cars: 18, mean velocity: 49.68, time: 2023-08-23 20:46:20}
2023-08-23 20:46:21.947163 - {street: 2, cars: 42, mean velocity: 64.57, time: 2023-08-23 20:46:21}
2023-08-23 20:46:22.506869 - {street: 1, cars: 1, mean velocity: 69.01, time: 2023-08-23 20:46:22}
2023-08-23 20:46:23.950325 - {street: 2, cars: 46, mean velocity: 41.07, time: 2023-08-23 20:46:23}
2023-08-23 20:46:24.509779 - {street: 1, cars: 66, mean velocity: 23.83, time: 2023-08-23 20:46:24}
2023-08-23 20:46:25.953234 - {street: 2, cars: 99, mean velocity: 11.93, time: 2023-08-23 20:46:25}
2023-08-23 20:46:26.513622 - {street: 1, cars: 69, mean velocity: 30.69, time: 2023-08-23 20:46:26}
2023-08-23 20:46:27.955159 - {street: 2, cars: 11, mean velocity: 75.5, time: 2023-08-23 20:46:27}
2023-08-23 20:46:28.517372 - {street: 1, cars: 57, mean velocity: 29.07, time: 2023-08-23 20:46:28}
2023-08-23 20:46:29.958809 - {street: 2, cars: 69, mean velocity: 44.72, time: 2023-08-23 20:46:29}
2023-08-23 20:46:30.521044 - {street: 1, cars: 23, mean velocity: 48.92, time: 2023-08-23 20:46:30}
2023-08-23 20:46:31.961568 - {street: 2, cars: 58, mean velocity: 31.07, time: 2023-08-23 20:46:31}
2023-08-23 20:46:32.021568 - {street: 3, cars: 64, mean velocity: 43.6, time: 2023-08-23 20:46:32}
2023-08-23 20:46:32.524708 - {street: 1, cars: 58, mean velocity: 41.04, time: 2023-08-23 20:46:32}
2023-08-23 20:46:33.963200 - {street: 2, cars: 58, mean velocity: 31.92, time: 2023-08-23 20:46:33}
2023-08-23 20:46:34.527186 - {street: 1, cars: 23, mean velocity: 46.08, time: 2023-08-23 20:46:34}
2023-08-23 20:46:35.023309 - {street: 3, cars: 42, mean velocity: 51.26, time: 2023-08-23 20:46:35}
2023-08-23 20:46:35.966248 - {street: 2, cars: 50, mean velocity: 58.11, time: 2023-08-23 20:46:35}
2023-08-23 20:46:36.530869 - {street: 1, cars: 84, mean velocity: 59.73, time: 2023-08-23 20:46:36}
2023-08-23 20:46:37.967197 - {street: 2, cars: 80, mean velocity: 31.7, time: 2023-08-23 20:46:37}
2023-08-23 20:46:38.027193 - {street: 3, cars: 82, mean velocity: 21.34, time: 2023-08-23 20:46:38}
2023-08-23 20:46:38.534640 - {street: 1, cars: 86, mean velocity: 27.93, time: 2023-08-23 20:46:38}
2023-08-23 20:46:39.969334 - {street: 2, cars: 46, mean velocity: 53.63, time: 2023-08-23 20:46:39}
2023-08-23 20:46:40.538691 - {street: 1, cars: 63, mean velocity: 32.07, time: 2023-08-23 20:46:40}
2023-08-23 20:46:41.031821 - {street: 3, cars: 65, mean velocity: 55.53, time: 2023-08-23 20:46:41}
2023-08-23 20:46:41.971150 - {street: 2, cars: 45, mean velocity: 76.4, time: 2023-08-23 20:46:41}
2023-08-23 20:46:42.542559 - {street: 1, cars: 73, mean velocity: 42.25, time: 2023-08-23 20:46:42}
2023-08-23 20:46:43.522847 - {street: 4, cars: 18, mean velocity: 23.7, time: 2023-08-23 20:46:43}
2023-08-23 20:46:43.974096 - {street: 2, cars: 54, mean velocity: 27.62, time: 2023-08-23 20:46:43}
2023-08-23 20:46:44.035007 - {street: 3, cars: 49, mean velocity: 58.61, time: 2023-08-23 20:46:44}
2023-08-23 20:46:44.546418 - {street: 1, cars: 72, mean velocity: 39.18, time: 2023-08-23 20:46:44}
2023-08-23 20:46:45.525720 - {street: 4, cars: 67, mean velocity: 36.8, time: 2023-08-23 20:46:45}
2023-08-23 20:46:45.977018 - {street: 2, cars: 50, mean velocity: 52.03, time: 2023-08-23 20:46:45}
2023-08-23 20:46:46.550055 - {street: 1, cars: 51, mean velocity: 28.05, time: 2023-08-23 20:46:46}
2023-08-23 20:46:47.039183 - {street: 3, cars: 57, mean velocity: 44.18, time: 2023-08-23 20:46:47}
2023-08-23 20:46:47.529572 - {street: 4, cars: 24, mean velocity: 33.07, time: 2023-08-23 20:46:47}
2023-08-23 20:46:47.979113 - {street: 2, cars: 39, mean velocity: 62.54, time: 2023-08-23 20:46:47}
2023-08-23 20:46:48.553712 - {street: 1, cars: 53, mean velocity: 36.32, time: 2023-08-23 20:46:48}
2023-08-23 20:46:49.533521 - {street: 4, cars: 42, mean velocity: 46.92, time: 2023-08-23 20:46:49}
2023-08-23 20:46:49.981925 - {street: 2, cars: 11, mean velocity: 61.06, time: 2023-08-23 20:46:49}
2023-08-23 20:46:50.043892 - {street: 3, cars: 63, mean velocity: 41.38, time: 2023-08-23 20:46:50}
2023-08-23 20:46:50.557446 - {street: 1, cars: 71, mean velocity: 38.49, time: 2023-08-23 20:46:50}
2023-08-23 20:46:51.537647 - {street: 4, cars: 53, mean velocity: 52.44, time: 2023-08-23 20:46:51}
2023-08-23 20:46:51.984611 - {street: 2, cars: 33, mean velocity: 37.03, time: 2023-08-23 20:46:51}
2023-08-23 20:46:52.561448 - {street: 1, cars: 38, mean velocity: 53.04, time: 2023-08-23 20:46:52}
2023-08-23 20:46:53.047202 - {street: 3, cars: 74, mean velocity: 46.26, time: 2023-08-23 20:46:53}
2023-08-23 20:46:53.541418 - {street: 4, cars: 33, mean velocity: 17.98, time: 2023-08-23 20:46:53}
2023-08-23 20:46:53.987242 - {street: 2, cars: 46, mean velocity: 47.53, time: 2023-08-23 20:46:53}
2023-08-23 20:46:54.565294 - {street: 1, cars: 18, mean velocity: 71.3, time: 2023-08-23 20:46:54}
2023-08-23 20:46:55.545299 - {street: 4, cars: 35, mean velocity: 48.23, time: 2023-08-23 20:46:55}
2023-08-23 20:46:55.988899 - {street: 2, cars: 36, mean velocity: 35.28, time: 2023-08-23 20:46:55}
2023-08-23 20:46:56.051189 - {street: 3, cars: 39, mean velocity: 47.9, time: 2023-08-23 20:46:56}
2023-08-23 20:46:56.569095 - {street: 1, cars: 54, mean velocity: 24.11, time: 2023-08-23 20:46:56}
2023-08-23 20:46:57.549140 - {street: 4, cars: 30, mean velocity: 63.04, time: 2023-08-23 20:46:57}
2023-08-23 20:46:57.991298 - {street: 2, cars: 39, mean velocity: 45.53, time: 2023-08-23 20:46:57}
2023-08-23 20:46:58.572894 - {street: 1, cars: 43, mean velocity: 36.77, time: 2023-08-23 20:46:58}
2023-08-23 20:46:59.055256 - {street: 3, cars: 48, mean velocity: 18.29, time: 2023-08-23 20:46:59}
2023-08-23 20:46:59.551236 - {street: 4, cars: 47, mean velocity: 25.6, time: 2023-08-23 20:46:59}
2023-08-23 20:46:59.995079 - {street: 2, cars: 72, mean velocity: 46.78, time: 2023-08-23 20:46:59}
2023-08-23 20:47:00.575204 - {street: 1, cars: 41, mean velocity: 29.72, time: 2023-08-23 20:47:00}
2023-08-23 20:47:01.555368 - {street: 4, cars: 52, mean velocity: 37.65, time: 2023-08-23 20:47:01}
2023-08-23 20:47:01.998696 - {street: 2, cars: 50, mean velocity: 38.47, time: 2023-08-23 20:47:01}
2023-08-23 20:47:02.059306 - {street: 3, cars: 60, mean velocity: 44.51, time: 2023-08-23 20:47:02}
2023-08-23 20:47:02.578951 - {street: 1, cars: 38, mean velocity: 62.98, time: 2023-08-23 20:47:02}
2023-08-23 20:47:03.559153 - {street: 4, cars: 26, mean velocity: 34.22, time: 2023-08-23 20:47:03}
2023-08-23 20:47:04.002449 - {street: 2, cars: 44, mean velocity: 38.9, time: 2023-08-23 20:47:04}
2023-08-23 20:47:04.582677 - {street: 1, cars: 62, mean velocity: 48.48, time: 2023-08-23 20:47:04}
2023-08-23 20:47:05.562836 - {street: 4, cars: 36, mean velocity: 27.72, time: 2023-08-23 20:47:05}
2023-08-23 20:47:06.586394 - {street: 1, cars: 54, mean velocity: 41.94, time: 2023-08-23 20:47:06}
2023-08-23 21:00:05.673775 - {street: 2, cars: 80, mean velocity: 15.19, time: 2023-08-23 21:00:05}
2023-08-23 21:00:07.675200 - {street: 2, cars: 88, mean velocity: 16.45, time: 2023-08-23 21:00:07}
2023-08-23 21:00:09.679145 - {street: 2, cars: 49, mean velocity: 55.48, time: 2023-08-23 21:00:09}
2023-08-23 21:00:11.682772 - {street: 2, cars: 74, mean velocity: 39.36, time: 2023-08-23 21:00:11}
2023-08-23 21:00:13.686159 - {street: 2, cars: 80, mean velocity: 32.43, time: 2023-08-23 21:00:13}
2023-08-23 21:00:15.689931 - {street: 2, cars: 65, mean velocity: 51.72, time: 2023-08-23 21:00:15}
2023-08-23 21:00:17.693746 - {street: 2, cars: 69, mean velocity: 16.98, time: 2023-08-23 21:00:17}
2023-08-23 21:00:19.697268 - {street: 2, cars: 39, mean velocity: 17.56, time: 2023-08-23 21:00:19}
2023-08-23 21:00:21.699201 - {street: 2, cars: 69, mean velocity: 18.61, time: 2023-08-23 21:00:21}
2023-08-23 21:01:28.938308 - {street: 2, cars: 63, mean velocity: 60.95, time: 2023-08-23 21:01:28}
2023-08-23 21:01:30.939214 - {street: 2, cars: 30, mean velocity: 33.37, time: 2023-08-23 21:01:30}
2023-08-23 21:01:32.942519 - {street: 2, cars: 42, mean velocity: 50.76, time: 2023-08-23 21:01:32}
2023-08-23 21:01:34.946211 - {street: 2, cars: 53, mean velocity: 44.09, time: 2023-08-23 21:01:34}
2023-08-23 21:01:36.950169 - {street: 2, cars: 48, mean velocity: 57.9, time: 2023-08-23 21:01:36}
2023-08-23 21:03:26.262316 - {street: 2, cars: 68, mean velocity: 28.58, time: 2023-08-23 21:03:26}
2023-08-23 21:03:28.263146 - {street: 2, cars: 34, mean velocity: 52.56, time: 2023-08-23 21:03:28}
2023-08-23 21:03:30.265987 - {street: 2, cars: 26, mean velocity: 33.57, time: 2023-08-23 21:03:30}
2023-08-23 21:03:32.269641 - {street: 2, cars: 39, mean velocity: 57.53, time: 2023-08-23 21:03:32}
2023-08-23 21:04:47.866367 - {street: 2, cars: 39, mean velocity: 47.07, time: 2023-08-23 21:04:47}
2023-08-23 21:04:49.867164 - {street: 2, cars: 37, mean velocity: 11.27, time: 2023-08-23 21:04:49}
2023-08-23 21:05:48.667410 - {street: 2, cars: 33, mean velocity: 49.05, time: 2023-08-23 21:05:48}
2023-08-23 21:05:50.670047 - {street: 2, cars: 45, mean velocity: 56.22, time: 2023-08-23 21:05:50}
2023-08-23 21:05:52.672199 - {street: 2, cars: 66, mean velocity: 5.58, time: 2023-08-23 21:05:52}
2023-08-23 21:05:54.675066 - {street: 2, cars: 27, mean velocity: 55.54, time: 2023-08-23 21:05:54}
2023-08-23 21:05:56.355518 - {street: 1, cars: 40, mean velocity: 41.48, time: 2023-08-23 21:05:56}
2023-08-23 21:05:56.678853 - {street: 2, cars: 35, mean velocity: 28.35, time: 2023-08-23 21:05:56}
